,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,inspection_date,inspection_score,risk_category,rating,price,review_count,open,close
1428,5258,IBERIA CATERING,2850 ALEMANY Blvd,San Francisco,CA,94112,37.712715,-122.45136299999999,2018-05-03,86.0,Low Risk,4.0,$,52.0,0800,0000
1429,3491,Borodudur Restaurant,700 Post St,San Francisco,CA,94109,37.787677,-122.413624,2018-05-03,96.0,Moderate Risk,,,,,
1430,67184,Biergarten,424 Octavia St,San Francisco,CA,94102,37.77601,-122.424175,2018-05-03,98.0,Low Risk,4.0,$$,1196.0,1100,1430
1431,1954,T C PASTRY,2222 IRVING St,San Francisco,CA,94122,37.763388,-122.48189199999999,2018-05-03,88.0,Moderate Risk,,,,,
1432,64502,Pizzeria Sophia,Ocean Ave,San Francisco,CA,94127,37.725697,-122.463311,2018-05-04,96.0,Low Risk,,,,,
1433,64667,Jasmine Rae Bakery,1890 Bryant St #309,San Francisco,CA,94110,37.763156,-122.410351,2018-05-04,94.0,Low Risk,3.5,$$,1256.0,1130,2200
1434,34066,Jitlada Thai Cuisine,1826 B Buchanan St,San Francisco,CA,94115,37.785872,-122.437335,2018-05-04,96.0,Low Risk,4.5,$,151.0,0900,2100
1435,68258,A&M LIQUOR,1600 SUTTER ST,San Francisco,CA,94109,37.786928,-122.42696399999998,2018-05-04,96.0,Moderate Risk,4.0,$$,705.0,1130,0000
1436,39053,Specialty's Cafe & Bakery,101 New Montgomery St,San Francisco,CA,94105,37.787254,-122.40021200000001,2018-05-04,90.0,Low Risk,3.5,$$$,311.0,1730,2100
1437,58574,Goat Hill Pizza,171 Stillman St,San Francisco,CA,94107,37.780527,-122.397922,2018-05-04,87.0,High Risk,,,,,
1438,628,EL BURRITO EXPRESS #2,1812 DIVISADERO St,San Francisco,CA,94115,37.786407000000004,-122.44005700000001,2018-05-04,74.0,Low Risk,,,,,
1439,68421,Cako Bakery,101 04th St Ste. 9101,San Francisco,CA,94103,37.784548,-122.40418999999999,2018-05-07,98.0,Low Risk,,,,,
1440,276,CORSAGNA,1668 UNION St,San Francisco,CA,94123,37.79826,-122.426748,2018-05-07,100.0,,4.0,$,5.0,0900,2300
1441,4685,NORMAN'S LIQUOR & DELI,733 Randolph St,San Francisco,CA,94132,37.714203999999995,-122.46919299999999,2018-05-07,96.0,Low Risk,,,,,
1442,2555,EXTREME PIZZA,1980 UNION St,San Francisco,CA,94123,37.797578,-122.43188300000001,2018-05-07,92.0,Low Risk,3.0,,6.0,,
1443,68422,Cako Creamery,101 04th St Ste. 9130,San Francisco,CA,94103,37.784548,-122.40418999999999,2018-05-07,96.0,Low Risk,3.0,$,181.0,0600,2000
1444,27964,Little Star Pizza Valencia,400 Valencia St,San Francisco,CA,94103,37.766408,-122.422055,2018-05-07,91.0,High Risk,3.0,$$$,3.0,,
1445,5150,Kentucky Fried Chicken,200 Duboce St,San Francisco,CA,94103,37.769758,-122.42478200000001,2018-05-07,94.0,Low Risk,,,,,
1446,67448,Soo Fong Restaurant,3801 03rd St 370,San Francisco,CA,94124,37.741828999999996,-122.388098,2018-05-07,92.0,Low Risk,,,,,
1447,3262,VILLA D'ESTE,2623 OCEAN Ave,San Francisco,CA,94132,37.731781,-122.47358999999999,2018-05-07,77.0,Moderate Risk,3.0,$$,54.0,0600,0200
1448,36608,Taqueria Angelica's,1301 Cesar Chavez St,San Francisco,CA,,37.748543,-122.390883,2018-05-07,90.0,Moderate Risk,4.0,$,202.0,0600,1900
1449,34395,E Tutto Qua,270 Columbus Ave,San Francisco,CA,94133,37.797665,-122.406273,2018-05-08,98.0,Low Risk,,,,,
1450,58781,Escape From New York Pizza,1737 Haight St,San Francisco,CA,94117,37.769422999999996,-122.451227,2018-05-08,94.0,Moderate Risk,4.0,$,174.0,0700,2000
1451,7765,HILDA'S MART & BAKE SHOP,145 PERSIA Ave,San Francisco,CA,94112,37.722477000000005,-122.43448799999999,2018-05-08,94.0,Low Risk,,,,,
1452,7779,LA MEXICANA BAKERY,2804 24th St,San Francisco,CA,94110,37.752922,-122.408285,2018-05-08,96.0,Low Risk,,,,,
1453,2426,BOOGALOOS,3296 22nd St,San Francisco,CA,94110,37.755357000000004,-122.420652,2018-05-08,89.0,High Risk,4.0,$$,368.0,1730,0000
1454,10238,King of Thai Noodle House,184 O'Farrell St,San Francisco,CA,94102,37.786497999999995,-122.40776399999999,2018-05-08,76.0,Low Risk,,,,,
1455,3715,WE BE SUSHI,538 Valencia St,San Francisco,CA,94110,37.764272,-122.421898,2018-05-08,92.0,Low Risk,,,,,
1456,66896,Lite Bite,1796 Union St,San Francisco,CA,94123,37.797978,-122.428754,2018-05-08,92.0,Moderate Risk,3.0,$,155.0,1100,0130
1457,65392,Cantata Coffee Shop,1708 Haight St,San Francisco,CA,94117,37.769616,-122.45036599999999,2018-05-08,94.0,Low Risk,,,,,
1458,32671,La Taqueria Guadalajara,3146 24th St,San Francisco,CA,94110,37.752512,-122.41510900000002,2018-05-08,75.0,Moderate Risk,4.0,$,1007.0,0530,2200
1459,917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.40660700000001,2018-05-09,100.0,,2.0,$,34.0,0700,2100
1460,95,Vega,419 CORTLAND Ave,San Francisco,CA,94110,37.739207,-122.417447,2018-05-09,92.0,Low Risk,,,,,
1461,30478,Kim Huong,325 Leavenworth St  1A,San Francisco,CA,94102,37.773043,-122.406567,2018-05-09,96.0,Low Risk,,,,,
1462,59896,Saigon Deli Express,50 Drumm St,San Francisco,CA,94111,37.793654,-122.396309,2018-05-09,94.0,Moderate Risk,,,,,
1463,69592,Soul Groove,422 Larkin St,San Francisco,CA,94102,37.781677,-122.417125,2018-05-09,100.0,,4.0,$$,1436.0,1130,2200
1464,3241,SHENG KEE BAKERY,1941 IRVING St,San Francisco,CA,94122,37.76344,-122.47864799999999,2018-05-09,98.0,Low Risk,3.5,$$,413.0,0700,1330
1465,67182,"Asana, Inc.",1550 Bryant St Suite 150,San Francisco,CA,94103,37.767525,-122.41073700000001,2018-05-09,96.0,Moderate Risk,,,,,
1466,1734,SAI JAI THAI,771 O'FARRELL St,San Francisco,CA,94109,37.785182,-122.417409,2018-05-09,88.0,Moderate Risk,,,,,
1467,485,"Silverhat Bar, Inc",678 Green St,San Francisco,CA,94133,37.799388,-122.410223,2018-05-09,96.0,Low Risk,2.0,$$,189.0,1100,0000
1468,2507,ALEGRIAS,2018 LOMBARD St,San Francisco,CA,94123,37.800048,-122.43471399999999,2018-05-09,96.0,Moderate Risk,4.5,$$,111.0,1600,2200
1469,33935,Avedano's,235 Cortland Ave.,San Francisco,CA,94110,37.739466,-122.41895,2018-05-09,88.0,Low Risk,,,,,
1470,1002,BIG MOUTH BURGERS,3392 24th St,San Francisco,CA,94110,37.752158,-122.42036200000001,2018-05-09,90.0,Low Risk,,,,,
1471,3562,Mixed Greens Prep Kitchen,170 O'Farrell St 8th Floor,San Francisco,CA,94102,37.786547999999996,-122.40731299999999,2018-05-09,90.0,Low Risk,4.0,,221.0,,
1472,63256,Viva Goa Indian Cuisine,2420 LOMBARD St,San Francisco,CA,94123,37.799188,-122.441423,2018-05-09,87.0,Low Risk,2.5,$,27.0,0700,2300
1473,1527,CITY'S CHOICE,301 05th St,San Francisco,CA,94107,37.780263,-122.403323,2018-05-09,90.0,Moderate Risk,2.0,$,96.0,,
1474,60067,Publico,555 09th St,San Francisco,CA,94103,37.774722,-122.40676100000002,2018-05-10,90.0,Low Risk,,,,,
1475,37688,Peet's Coffee & Tea,370 04th St,San Francisco,CA,94107,37.781127000000005,-122.40010900000001,2018-05-10,96.0,Low Risk,,,,,
1476,67552,Namu Gaji,499 Dolores St,San Francisco,CA,94110,37.761554,-122.425956,2018-05-10,89.0,High Risk,3.0,$$,611.0,1030,1430
1477,3490,Morton's Chicago Steakhouse,404 Post St,San Francisco,CA,94102,37.78833,-122.408525,2018-05-10,100.0,,,,,,
1478,17946,Pizzeria Delfina,3611 18th St,San Francisco,CA,,37.761657,-122.424347,2018-05-10,92.0,Moderate Risk,4.5,$,163.0,0600,1800
1479,68249,Mixt Greens/Mixt,1 Market St,San Francisco,CA,94105,37.794346999999995,-122.39493200000001,2018-05-10,87.0,High Risk,,,,,
1480,318,FIRST CUP,2911 VAN NESS Ave,San Francisco,CA,94109,37.802454,-122.42485400000001,2018-05-10,98.0,Low Risk,3.5,$$,3480.0,1000,1400
1481,3267,The Olive Garden Italian,3251 20th Ave,San Francisco,CA,94132,37.728497,-122.47563899999999,2018-05-10,83.0,Low Risk,3.0,$,10.0,,
1482,3445,Swiss Louis Restaurant,Pier 39  204,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,2018-05-10,87.0,Moderate Risk,,,,,
1483,856,DELFINA RESTAURANT,3621 18th St,San Francisco,CA,94110,37.761514,-122.424318,2018-05-10,96.0,Moderate Risk,3.0,$,380.0,1045,2100
1484,59397,Basa Seafood Express,3064 24th St,San Francisco,CA,94110,37.752578,-122.413372,2018-05-10,92.0,Low Risk,,,,,
1485,68189,Silverstone Cafe,3278 24th St,San Francisco,CA,94110,37.752308,-122.41796200000002,2018-05-10,86.0,Low Risk,4.0,$,270.0,0630,1930
1486,65692,Blarney Stone,5625 GEARY Blvd,San Francisco,CA,94121,37.780234,-122.479979,2018-05-11,94.0,Low Risk,,,,,
1487,5219,SALVATION ARMY GATEWAY,407 09th St,San Francisco,CA,94103,37.772473,-122.409879,2018-05-11,94.0,Low Risk,3.5,$,240.0,0700,0000
1488,27377,Sorabol,845 Market St FC-3,San Francisco,CA,94103,37.784848,-122.406892,2018-05-14,87.0,Moderate Risk,3.0,$,181.0,0600,2000
1489,1930,Sunrise Deli,2115 Irving St,San Francisco,CA,94122,37.763383000000005,-122.48075,2018-05-14,87.0,Low Risk,,,,,
1490,36745,Shanghai China Restaurant,1559 MISSION St,San Francisco,CA,94103,37.773447,-122.418123,2018-05-14,75.0,High Risk,3.5,$$,308.0,0000,0000
1491,17570,Tres Agaves,130 Townsend St,San Francisco,CA,94107,37.780084,-122.391278,2018-05-14,84.0,Moderate Risk,,,,,
1492,26340,VIP Coffee & Cake Shop,671 Broadway St,San Francisco,CA,94133,37.797703999999996,-122.40805800000001,2018-05-14,85.0,High Risk,,,,,
1493,121,Akikos Sushi,431 Bush St,San Francisco,CA,94108,37.790642999999996,-122.404676,2018-05-14,90.0,Moderate Risk,,,,,
1494,59988,The Little Chihuahua,292 Divisadero St,San Francisco,CA,94117,37.771987,-122.437147,2018-05-14,94.0,Low Risk,,,,,
1495,2263,TAIWAN RESTAURANT,445 CLEMENT St,San Francisco,CA,94118,37.782933,-122.46408899999999,2018-05-14,65.0,Low Risk,4.0,$$,6443.0,1130,1500
1496,68813,Small Foods,522 02nd St,San Francisco,CA,94107,37.782803,-122.39337900000001,2018-05-14,75.0,Moderate Risk,4.0,$,192.0,1100,2100
1497,151,BUS STOP PIZZA #1,256 Divisadero St,San Francisco,CA,94117,37.771487,-122.43704699999999,2018-05-14,81.0,Moderate Risk,,,,,
1498,1712,SEA BREEZE CAFE,3940 JUDAH St,San Francisco,CA,94122,37.760508,-122.504572,2018-05-15,96.0,Low Risk,,,,,
1499,5011,STARBUCKS COFFEE CO,1231 MARKET St,San Francisco,CA,94103,37.778357,-122.415182,2018-05-15,96.0,Moderate Risk,3.5,$,458.0,1100,0000
1500,1249,KABABAYAN FAST FOOD,2706 MISSION St,San Francisco,CA,94110,37.753690999999996,-122.41865700000001,2018-05-15,74.0,Moderate Risk,4.0,$$,592.0,0800,1600
1501,34201,Trouble Coffee Company,4033 Judah St,San Francisco,CA,,37.760469,-122.505349,2018-05-15,96.0,Low Risk,,,,,
1502,59002,Yummy Bakery & Restaurant,607 Jackson St,San Francisco,CA,94133,37.796152,-122.40525500000001,2018-05-15,92.0,Low Risk,3.0,$,93.0,0600,1800
1503,2337,EL TACO LOCO INC.,3274 24th St,San Francisco,CA,94110,37.752308,-122.41788100000001,2018-05-15,92.0,Moderate Risk,3.5,$$,142.0,1400,2200
1504,1036,ALAMO SQUARE,803 FILLMORE St,San Francisco,CA,94117,37.776944,-122.431444,2018-05-15,85.0,Low Risk,4.0,$$,1293.0,1130,2200
1505,2610,CAFE LA BOHEME,3318 24th St,San Francisco,CA,94110,37.752284,-122.41892800000001,2018-05-15,92.0,Low Risk,,,,,
1506,60473,Dong Baek Korean Restaurant,631 O'Farrell St,San Francisco,CA,94109,37.785503000000006,-122.41515700000001,2018-05-15,87.0,Low Risk,4.0,$$,586.0,1130,1545
1507,984,VANIDA THAI KITCHEN,3050 TARAVAL St,San Francisco,CA,94116,37.742086,-122.49873799999999,2018-05-15,82.0,Low Risk,4.5,$,1832.0,0700,1900
1508,4681,SUBWAY,2516 NORIEGA St,San Francisco,CA,94122,37.753638,-122.49071200000002,2018-05-16,96.0,Moderate Risk,,,,,
1509,64933,Magic Flute Restaurant,3673 SACRAMENTO St,San Francisco,CA,94118,37.787372999999995,-122.45311699999999,2018-05-16,85.0,Moderate Risk,,,,,
1510,2759,CASA MEXICANA,180 CHURCH,San Francisco,CA,94114,37.768127,-122.429024,2018-05-16,84.0,Moderate Risk,,,,,
1511,71380,Curry Up Now,659 Valencia St,San Francisco,CA,94110,37.762265,-122.421586,2018-05-16,94.0,Low Risk,,,,,
1512,65270,California Pacific Medical Center - Cafe,2333 Buchanan St 1st Floor,San Francisco,CA,94115,37.791426,-122.43103899999998,2018-05-16,96.0,Low Risk,4.0,$$,497.0,1700,2130
1513,26149,Mrs. Fields Cookies,865 Market St 9000,San Francisco,CA,94103,37.784317,-122.40756299999998,2018-05-16,92.0,Low Risk,4.0,$,129.0,1000,1800
1514,5118,KFC,1150 TARAVAL St,San Francisco,CA,94116,37.742948,-122.47873200000001,2018-05-16,96.0,Low Risk,4.5,$$,365.0,1130,2100
1515,65271,California Pacific Medical Ctr - Hospital Kitchen,2333 Buchanan St Level A,San Francisco,CA,94120,37.791426,-122.43103899999998,2018-05-16,94.0,Moderate Risk,,,,,
1516,5605,CALIF PACIFIC MEDICAL CTR - CART,2333 BUCHANAN St,San Francisco,CA,94115,37.791426,-122.43103899999998,2018-05-16,100.0,,,,,,
1517,65824,Sugarhill Kitchen,1449 LOMBARD St,San Francisco,CA,94123,37.801173,-122.425467,2018-05-17,91.0,High Risk,,,,,
1518,2145,FRINGALE,570 04th St,San Francisco,CA,94107,37.778657,-122.39700900000001,2018-05-17,87.0,Low Risk,3.0,$,135.0,1100,2130
1519,21909,Slider Diner,1202 Sutter St,San Francisco,CA,94109,37.787805999999996,-122.42019199999999,2018-05-17,96.0,Moderate Risk,3.5,$,66.0,0845,1915
1520,65679,Red House Bakery,2818 San Bruno Ave,San Francisco,CA,94134,37.72618,-122.40308200000001,2018-05-17,82.0,Low Risk,,,,,
1521,63893,Marina Sushi Bar,2020 LOMBARD St,San Francisco,CA,94123,37.800028000000005,-122.43486399999999,2018-05-17,88.0,Moderate Risk,,,,,
1522,2689,THE BLUE PLATE,3218 MISSION St,San Francisco,CA,94110,37.745158,-122.420217,2018-05-18,91.0,Low Risk,4.0,$$,783.0,1100,2030
1523,64745,Mint,1 Dr Carlton B. Goodlett Pl Basement,San Francisco,CA,94102,37.778492,-122.418291,2018-05-18,90.0,Low Risk,2.5,$$,375.0,0730,0000
1524,66709,MINT,1 Dr Carlton B Goodlett Pl Ground Floor,San Francisco,CA,94102,37.778492,-122.418291,2018-05-18,96.0,Low Risk,3.5,$$,544.0,0700,1000
1525,2749,TAQUERIA CANCUN,3211 MISSION St,San Francisco,CA,94110,37.745433,-122.419945,2018-05-18,89.0,Low Risk,4.0,$$$,1803.0,1730,2300
1526,35882,Peet's Coffee and Tea,555 09th St Ste B5,San Francisco,CA,94103,37.774722,-122.40676100000002,2018-05-18,96.0,Low Risk,4.5,,6.0,0700,1800
1527,2823,Grand Hyatt - Bistro-Employee Cafeteria,345 Stockton St Flr 2B,San Francisco,CA,94108,37.788944,-122.406884,2018-05-21,100.0,,,,,,
1528,63047,Roam Artisan Burgers,1785 UNION St,San Francisco,CA,94123,37.797954,-122.428477,2018-05-21,96.0,Low Risk,,,,,
1529,9797,Kaiser Permanente Nutrition - 5th floor,2425 Geary Blvd,San Francisco,CA,94115,37.782683,-122.443697,2018-05-21,100.0,,,,,,
1530,3118,Hyatt Union Square Main Kitchen,345 Stockton St Flr 3B,San Francisco,CA,94108,37.788944,-122.406884,2018-05-21,98.0,Low Risk,,,,,
1531,71783,Imagine Culinary Group,"600 Townsend St, 4th Floor",San Francisco,CA,94103,37.771364,-122.40227900000001,2018-05-21,92.0,Moderate Risk,3.5,$$,3480.0,1000,1400
1532,68467,Yong Fong Co.,612 Clement St,San Francisco,CA,94118,37.782939,-122.465631,2018-05-21,100.0,,4.0,$$,510.0,1130,1500
1533,7558,Seafood Center,831 Clement St,San Francisco,CA,94118,37.782724,-122.46826000000001,2018-05-21,92.0,Low Risk,,,,,
1534,37090,Basil Canteen,1489 FOLSOM St,San Francisco,CA,94103,37.772008,-122.413803,2018-05-21,86.0,Moderate Risk,,,,,
1535,874,Pancho's Salsa Bar & Grill,1639 Polk St,San Francisco,CA,94109,37.792093,-122.421024,2018-05-21,90.0,Moderate Risk,4.5,$,332.0,0600,1800
1536,59949,Aicha,1303 Polk St,San Francisco,CA,94109,37.788964,-122.42038400000001,2018-05-21,96.0,Moderate Risk,3.5,$$,142.0,1400,2200
1537,66362,Coffee To The People,1206 Masonic Ave,San Francisco,CA,94117,37.769999,-122.44526699999999,2018-05-21,88.0,Low Risk,,,,,
1538,1757,Dar Bar Pakistani/Indian Cusine,1412 Polk St,San Francisco,CA,94109,37.789784000000004,-122.420455,2018-05-21,85.0,Low Risk,,,,,
1539,2094,CARL'S JUNIOR,1 HALLIDIE PLAZA,San Francisco,CA,94102,37.783658,-122.40856799999999,2018-05-22,100.0,,3.5,$,185.0,0600,2100
1540,6813,SF WINE TRADING COMPANY,250 TARAVAL,San Francisco,CA,94116,37.743378,-122.46899099999999,2018-05-22,98.0,Low Risk,,,,,
1541,2690,LOS PANCHOS,3206 MISSION St,San Francisco,CA,94110,37.745515999999995,-122.420004,2018-05-22,89.0,Moderate Risk,,,,,
1542,320,NAPOLI PIZZA RESTAURANT,1045 POLK St,San Francisco,CA,94109,37.786545000000004,-122.419894,2018-05-22,81.0,High Risk,,,,,
1543,1243,JAVA SUPREME,0703 GUERRERO St,San Francisco,CA,94110,37.759934,-122.423553,2018-05-22,94.0,Low Risk,,,,,
1544,1359,STARBUCKS COFFEE CO.,1750 DIVISADERO St,San Francisco,CA,94115,37.785907,-122.439957,2018-05-22,96.0,Moderate Risk,,,,,
1545,2228,Tokyo Express,660 Sacramento St,San Francisco,CA,94111,37.793698,-122.40398400000001,2018-05-22,96.0,Low Risk,,,,,
1546,5212,MARTIN DE PORRES HOUSE OF HOSP,225 Potrero Ave,San Francisco,CA,94103,37.766759,-122.40757099999999,2018-05-22,85.0,Moderate Risk,,,,,
