,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,inspection_date,inspection_score,risk_category
889,61579,La Oaxaquena Bakery and Restaurant,2128 Mission St,San Francisco,CA,94110,37.762898,-122.419505,2018-02-07,77.0,Low Risk
890,39295,Warfield Theatre/F & B Associates,982 Market St,San Francisco,CA,94102,37.782583,-122.40991899999999,2018-02-07,94.0,Low Risk
891,70210,Marcus Rios,1800 Mission St,San Francisco,CA,94103,37.768240000000006,-122.42003500000001,2018-02-08,98.0,Low Risk
892,67330,San Tung Restaurant LLC,1031 Irving St,San Francisco,CA,94122,37.763891,-122.468805,2018-02-08,88.0,Moderate Risk
893,8948,SEGAFREDO,33 Powell St,San Francisco,CA,94103,37.784858,-122.40776399999999,2018-02-08,88.0,Low Risk
894,1018,PETES BARBEQUE,2399 MISSION St,San Francisco,CA,94110,37.758684,-122.418975,2018-02-08,87.0,Low Risk
895,3456,"CANTON DIM SUM HOUSE, INC.",655 Folsom St,San Francisco,CA,94107,37.784557,-122.39793200000001,2018-02-08,71.0,Low Risk
896,2933,Castagnola's Restaurant,286 Jefferson St,San Francisco,CA,94133,37.808098,-122.417194,2018-02-08,79.0,Moderate Risk
897,34585,Hing Wang Bakery,339 JUDAH St,San Francisco,CA,94122,37.762174,-122.46580900000001,2018-02-08,86.0,Moderate Risk
898,4782,CANTON DIM SUM HOUSE,655 Folsom St,San Francisco,CA,94107,37.784557,-122.39793200000001,2018-02-08,77.0,Low Risk
899,64466,Shanghai Dumpling King,3319 BALBOA St,San Francisco,CA,94121,37.775813,-122.494499,2018-02-08,86.0,Low Risk
900,57630,The Dry Dock,2118 Greenwich St,San Francisco,CA,94123,37.799048,-122.435353,2018-02-09,96.0,Low Risk
901,4683,JAVA ON OCEAN,1700 OCEAN Ave,San Francisco,CA,94112,37.724778,-122.460205,2018-02-09,88.0,Moderate Risk
902,7488,EUROPA EXPRESS,746-750 LA PLAYA St,San Francisco,CA,94121,37.774248,-122.510043,2018-02-09,94.0,Low Risk
903,62775,Lombard Shell,1800 LOMBARD St,San Francisco,CA,94123,37.800468,-122.43143400000001,2018-02-09,94.0,Low Risk
904,66255,Tempest,431 NATOMA St,San Francisco,CA,94103,37.781249,-122.406222,2018-02-12,89.0,High Risk
905,33884,Dos Amigos,850 Brannan St,San Francisco,CA,94103,37.772054,-122.404528,2018-02-12,82.0,Moderate Risk
906,68219,Calabria Bros.,4763 MISSION St,San Francisco,CA,94112,37.722162,-122.436695,2018-02-12,96.0,Moderate Risk
907,2632,MARTHA & BROS COFFEE CO,745 CORTLAND Ave,San Francisco,CA,94110,37.738927000000004,-122.41475700000001,2018-02-12,94.0,Moderate Risk
908,3561,Lee's Deli,235 Montgomery St,San Francisco,CA,94104,37.791464000000005,-122.40243500000001,2018-02-12,94.0,Low Risk
909,69250,"Fame Venue, LLC",443 Broadway St,San Francisco,CA,94133,37.798082,-122.404622,2018-02-12,96.0,Low Risk
910,4465,Freddie's Sandwiches,300 Francisco St,San Francisco,CA,94133,37.805128,-122.410284,2018-02-12,94.0,Low Risk
911,6756,Godiva Chocolatier Inc.,3251 20th Ave 154,San Francisco,CA,94132,37.728497,-122.47563899999999,2018-02-12,96.0,Low Risk
912,39031,Moki's Sushi and Pacific Grill,615 CORTLAND AVENUE,San Francisco,CA,94110,37.739047,-122.415706,2018-02-12,96.0,Low Risk
913,59934,Ted's Sports Bar & Grill,312 HARRIET St,San Francisco,CA,94103,37.775357,-122.402758,2018-02-12,92.0,Moderate Risk
914,3409,OZUMO,161 STEUART St,San Francisco,CA,94105,37.792604,-122.39226799999999,2018-02-12,86.0,Low Risk
915,67788,Sushi Taka,600 Kearny St,San Francisco,CA,94108,37.793669,-122.404578,2018-02-13,100.0,
916,62767,Lincoln Way Shell,601 Lincoln Way,San Francisco,CA,94122,37.766003000000005,-122.46453799999999,2018-02-13,96.0,Moderate Risk
917,36378,Work of Art Catering,1226 FOLSOM St,San Francisco,CA,94103,37.774691,-122.41053500000001,2018-02-13,96.0,Moderate Risk
918,36201,Pacific Catch,1200 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-02-13,96.0,Low Risk
919,4824,THE GAP CAFE,1 HARRISON St,San Francisco,CA,94105,37.789177,-122.388962,2018-02-13,93.0,High Risk
920,68963,West of Pecos,550 Valencia St,San Francisco,CA,94110,37.764086999999996,-122.421881,2018-02-13,90.0,Moderate Risk
921,3867,Bacco,737 DIAMOND St,San Francisco,CA,94114,37.751403,-122.43628600000001,2018-02-13,81.0,Moderate Risk
922,60649,Papa John's Pizza,69 Cambon Dr,San Francisco,CA,94132,37.717766,-122.47438600000001,2018-02-13,94.0,Low Risk
923,5053,JAVA TRADING CO,100 5th St,San Francisco,CA,94103,37.782659,-122.40655500000001,2018-02-13,96.0,Moderate Risk
924,2359,LA TRAVIATA,2854 MISSION St,San Francisco,CA,94110,37.751296,-122.41841399999998,2018-02-13,87.0,Moderate Risk
925,3323,Swensen's of SF Inc,1999 Hyde St,San Francisco,CA,94109,37.799186999999996,-122.41911499999999,2018-02-13,96.0,Low Risk
926,4548,Starbucks Coffee #5945,2801 Jones St #111,San Francisco,CA,94133,37.807047999999995,-122.417704,2018-02-13,96.0,Low Risk
927,58576,Thanh Tam II,577 Valencia St.,San Francisco,CA,94103,37.763664,-122.42173600000001,2018-02-13,77.0,Moderate Risk
928,3365,Togo's /  Baskin Robbins,570 Battery St,San Francisco,CA,94111,37.796535,-122.400567,2018-02-14,100.0,
929,33914,Subway 30303,3911 Alemany Bl.,San Francisco,CA,94132,37.711185,-122.46779,2018-02-14,85.0,Low Risk
930,24279,Park Gyros,1201 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-02-14,90.0,Moderate Risk
931,13427,Extreme Pizza,3911 Alemany Bl.,San Francisco,CA,94132,37.711185,-122.46779,2018-02-14,94.0,Low Risk
932,2854,SANRAKU,101 04th St 1/F,San Francisco,CA,94103,37.784548,-122.40418999999999,2018-02-14,82.0,Moderate Risk
933,39169,Hissho Sushi @ Andronico's,1200 Irving St,San Francisco,CA,94122,37.763858,-122.471122,2018-02-15,98.0,Low Risk
934,69512,Elephant Sushi,1916 Hyde St,San Francisco,CA,94109,37.79861,-122.41886699999999,2018-02-15,96.0,Moderate Risk
935,4753,Tan's Cafe III,155 Francisco St,San Francisco,CA,94133,37.805285999999995,-122.408075,2018-02-15,98.0,Low Risk
936,2980,PUERTO ALEGRE,546 Valencia St,San Francisco,CA,94110,37.764148,-122.42185500000001,2018-02-15,89.0,High Risk
937,5974,RICHMOND SENIOR CENTER - 3RD FLOOR,6221 GEARY Blvd,San Francisco,CA,94121,37.779942999999996,-122.486199,2018-02-16,100.0,
938,573,MUFFIN'S MUFFIN,123 02nd St,San Francisco,CA,94105,37.787755,-122.399372,2018-02-16,100.0,
939,62067,Caffe La Stazione,701 Pennsylvania Ave #101A,San Francisco,CA,94107,37.757364,-122.39306599999999,2018-02-16,93.0,High Risk
940,66280,The Posh Bagel,742 IRVING St,San Francisco,CA,94122,37.764088,-122.46587199999999,2018-02-16,96.0,Low Risk
941,2070,Street Restaurant,2141 Polk St,San Francisco,CA,94109,37.796327000000005,-122.42191100000001,2018-02-16,86.0,Moderate Risk
942,32897,On Lok Senior Health Services,1000 Montgomery St,San Francisco,CA,94133,37.798281,-122.403775,2018-02-20,100.0,
943,1413,STARBUCKS,5455 GEARY Blvd,San Francisco,CA,94121,37.780305,-122.477825,2018-02-20,100.0,
944,66771,Stanza,1673 Haight St,San Francisco,CA,94117,37.769563,-122.450097,2018-02-20,94.0,Low Risk
945,3433,Alioto's,Foot of Taylor St #8,San Francisco,CA,94133,37.795202,-122.413169,2018-02-20,90.0,Low Risk
946,1508,Nonna Rose Restaurant,Foot of Taylor St #7,San Francisco,CA,94133,37.795202,-122.413169,2018-02-20,90.0,Low Risk
947,68944,Peet's Coffee and Tea,1630 Holloway Ave,San Francisco,CA,94132,37.720877,-122.477651,2018-02-20,94.0,Moderate Risk
948,70562,Dunya Bistro,1609 Polk St,San Francisco,CA,94109,37.791694,-122.42094399999999,2018-02-20,92.0,Low Risk
949,7467,RUSSELL'S CONVENIENCE #621,199 FREMONT St,San Francisco,CA,94105,37.789314000000005,-122.395192,2018-02-21,90.0,Moderate Risk
950,1351,EXIT THEATRE,156 EDDY St,San Francisco,CA,94102,37.784288000000004,-122.410224,2018-02-21,100.0,
951,5985,San Francisco Senior Center Downtown Branch,481 O'Farrell St,San Francisco,CA,94102,37.785789,-122.412648,2018-02-21,100.0,
952,5988,Curry Senior Center,333 Turk St,San Francisco,CA,94102,37.782703000000005,-122.414527,2018-02-21,94.0,Low Risk
953,68090,Original Joe's,601 Union St,San Francisco,CA,94133,37.800363,-122.409477,2018-02-21,92.0,Low Risk
954,36014,CATCH,2362 MARKET St,San Francisco,CA,94114,37.763263,-122.43446000000002,2018-02-21,85.0,Low Risk
955,62277,Tacos San Buena,16th & Shotwell St,San Francisco,CA,94102,37.779847,-122.418985,2018-02-21,87.0,Moderate Risk
956,62990,Slice House by Tony Gemignani,1556 Stockton St,San Francisco,CA,94133,37.800218,-122.40909599999999,2018-02-21,94.0,Low Risk
957,58879,Tony's Pizza,1570 Stockton St,San Francisco,CA,94133,37.800297,-122.409107,2018-02-21,90.0,Low Risk
958,1700,Raintree Cafe,118 West Portal Ave,San Francisco,CA,94127,37.739413,-122.46744,2018-02-22,93.0,High Risk
959,66717,Giordano Bros.,3108 16th St,San Francisco,CA,94103,37.764953000000006,-122.42211299999998,2018-02-22,85.0,Moderate Risk
960,37038,Live Sushi Bar,2001 17th St,San Francisco,CA,94103,37.764693,-122.403699,2018-02-22,89.0,Low Risk
961,5071,CAFE-ROSSO,1600 HOLLOWAY Ave,San Francisco,CA,94132,37.720851,-122.477084,2018-02-22,96.0,Low Risk
962,9652,TOWN HALL RESTAURANT,342 HOWARD STREET,San Francisco,CA,94105,37.789563,-122.394821,2018-02-22,89.0,Moderate Risk
963,2280,SAKANA BUNE RESTAURANT,5701 GEARY Blvd,San Francisco,CA,94121,37.780204,-122.480599,2018-02-22,83.0,Low Risk
964,741,MOZZARELLA DI BUFALA PIZZERIA II,069 WEST PORTAL Ave,San Francisco,CA,94127,37.740052,-122.466544,2018-02-22,94.0,Low Risk
965,60355,Taqueria Castillo B,86 McAllister St,San Francisco,CA,94102,37.780994,-122.41363700000001,2018-02-22,88.0,Moderate Risk
966,2135,HOWARD STREET COFFEE ROASTERY CAFE,180 HOWARD St,San Francisco,CA,94105,37.790863,-122.39315900000001,2018-02-22,90.0,Low Risk
967,3328,Gary Danko,800 North Point St,San Francisco,CA,94109,37.805728,-122.42056399999998,2018-02-22,98.0,Low Risk
968,5951,ST. THOMAS MORE,50 THOMAS MORE Way,San Francisco,CA,94132,37.712259,-122.47308000000001,2018-02-22,98.0,Low Risk
969,37482,Bursa,60 West Portal Ave.,San Francisco,CA,94127,37.740144,-122.46656899999999,2018-02-22,92.0,Low Risk
970,6001,PRESIDIO GATE APARTMENTS,2770 LOMBARD St,San Francisco,CA,94123,37.798558,-122.44678400000001,2018-02-22,100.0,
971,33920,Lalita Thai Restaurant & Bar,96 McAllister St,San Francisco,CA,94102,37.780989,-122.41368600000001,2018-02-22,70.0,Moderate Risk
972,400,COW HOLLOW CATERING,3301 LYON St,San Francisco,CA,94123,37.801401,-122.44785700000001,2018-02-22,90.0,Low Risk
973,2871,STARBUCK'S COFFEE #6605,2727 MARIPOSA St,San Francisco,CA,94110,37.762963,-122.41070900000001,2018-02-23,96.0,Moderate Risk
974,2061,ATAMI SUSHI BAR & GRILL,1662 LOMBARD St,San Francisco,CA,94123,37.800788,-122.428894,2018-02-23,94.0,Moderate Risk
975,5970,"Heritage, The",3400 LAGUNA St,San Francisco,CA,94123,37.802797999999996,-122.431547,2018-02-23,94.0,Low Risk
976,7603,Royal Star,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2018-02-23,96.0,Low Risk
977,1146,Aux Delices Vietnam,2327 Polk St,San Francisco,CA,94109,37.798274,-122.42226399999998,2018-02-23,77.0,Moderate Risk
978,18981,Frascati,1901 Hyde St,San Francisco,CA,94109,37.798392,-122.41892299999999,2018-02-23,96.0,Low Risk
979,3838,CAFE PICARO,3120 16th St,San Francisco,CA,94103,37.764908,-122.42244199999999,2018-02-23,72.0,
980,7691,Golden Bear,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2018-02-23,96.0,Low Risk
981,3338,La Folie,2316 Polk St,San Francisco,CA,94109,37.798097999999996,-122.422156,2018-02-23,92.0,Moderate Risk
982,61806,Paulie's Pickling,331 Cortland Ave,San Francisco,CA,94110,37.739228000000004,-122.417988,2018-02-23,100.0,
983,1896,SIMPLE PLEASURES CAFE,3434 BALBOA St,San Francisco,CA,94121,37.775818,-122.495802,2018-02-23,85.0,Moderate Risk
984,58803,Catering For Two Or More,5051 MISSION STREET,San Francisco,CA,94110,37.717659000000005,-122.44005,2018-02-26,96.0,Low Risk
985,10372,BERNAL HEIGHTS NEIGBORHOOD CENTER,515 CORTLAND AVE,San Francisco,CA,,37.73911,-122.416404,2018-02-26,100.0,
986,65531,Yellow Submarine,503 IRVING St,San Francisco,CA,94122,37.764136,-122.463146,2018-02-26,96.0,Low Risk
987,68716,The Sweet House,3512 BALBOA St,San Francisco,CA,94121,37.775818,-122.496401,2018-02-26,80.0,High Risk
988,66988,Park Tavern,1652 Stockton St,San Francisco,CA,94133,37.801068,-122.40926699999999,2018-02-26,87.0,High Risk
989,16513,Evergreen Garden Restaurant,3100 18th St,San Francisco,CA,94110,37.762249,-122.41309199999999,2018-02-26,83.0,High Risk
990,3476,GRAND LODGE OF CALIFORNIA,5051 MISSION St,San Francisco,CA,94112,37.717659000000005,-122.44005,2018-02-26,96.0,Low Risk
991,70516,Shabu House,2608 Ocean Ave,San Francisco,CA,94132,37.731746,-122.47331799999999,2018-02-27,94.0,Low Risk
992,65795,Mr. Pizza Man,2680 22nd St,San Francisco,CA,94110,37.756133,-122.40816399999999,2018-02-27,94.0,Moderate Risk
993,3868,BARNEY'S,4138 24th St,San Francisco,CA,94114,37.751267999999996,-122.434992,2018-02-27,96.0,Moderate Risk
994,22671,Chiotras Grocery,858 RHODE ISLAND St,San Francisco,CA,94107,37.758944,-122.40210400000001,2018-02-27,96.0,Low Risk
995,16349,L's Cafe,2871 24th St,San Francisco,CA,94110,37.752764,-122.40958799999999,2018-02-27,90.0,Low Risk
996,4627,Guerra Quality Meats,490 Taraval,San Francisco,CA,94116,37.743278000000004,-122.471171,2018-02-27,90.0,Low Risk
997,2124,RUTH'S CHRIS STEAK HOUSE,1700 CALIFORNIA St,San Francisco,CA,94109,37.790298,-122.42303400000002,2018-02-27,94.0,Low Risk
998,37792,Auntie Anne's Pretzels,845 Market St Space 201,San Francisco,CA,94103,37.784848,-122.406892,2018-02-28,96.0,Low Risk
999,6021,POTRERO HILL NEIGHBORHOOD House,953 De Haro St,San Francisco,CA,94107,37.758134000000005,-122.400926,2018-02-28,100.0,
1000,62560,Tasty Coffee,1818 San Jose Avenue,San Francisco,CA,94112,37.728688,-122.440358,2018-02-28,86.0,Low Risk
1001,68196,Happy Yogurt,503 33rd Ave,San Francisco,CA,94121,37.779613,-122.493349,2018-02-28,96.0,Moderate Risk
1002,64717,18 Reasons,3674 18th St,San Francisco,CA,94110,37.761497999999996,-122.425402,2018-02-28,92.0,Moderate Risk
1003,2829,EAGLE PIZZA,1712 TARAVAL St,San Francisco,CA,94116,37.742688,-122.484541,2018-02-28,96.0,Low Risk
1004,64513,Gold Coast Grill & Catering,1650 HOLLOWAY Ave,San Francisco,CA,94132,37.720894,-122.478029,2018-02-28,92.0,Moderate Risk
1005,59599,Bite,912 Sutter St,San Francisco,CA,94109,37.788367,-122.415474,2018-02-28,90.0,Moderate Risk
1006,67567,Rolling-Out,1722 Taraval St,San Francisco,CA,94116,37.742678000000005,-122.484682,2018-02-28,92.0,Low Risk
1007,6086,SAN FRANCISCO FOOD BANK,900 PENNSYLVANIA St,San Francisco,CA,94107,37.755098,-122.392975,2018-02-28,94.0,Low Risk
1008,33386,Stella Pastry,446 Columbus Ave,San Francisco,CA,94133,37.799065,-122.408355,2018-02-28,92.0,Low Risk
1009,38606,Milan,606 Geary St,San Francisco,CA,94102,37.786747999999996,-122.413404,2018-02-28,87.0,Moderate Risk
1010,2057,Amarena,2162 Larkin St,San Francisco,CA,94109,37.797713,-122.420353,2018-02-28,85.0,Moderate Risk
1011,69113,Upcider,"1160 Polk St, 2nd Floor",San Francisco,CA,94109,37.787468,-122.419997,2018-02-28,94.0,Low Risk
1012,7525,Stone House Calif Olive Oil,1 Ferry Building  #28,San Francisco,CA,94111,37.786766,-122.461545,2018-03-01,100.0,
1013,7547,Sur La Table,1 Ferry Building  #37,San Francisco,CA,94111,37.795225,-122.39376999999999,2018-03-01,100.0,
1014,37732,The Salvation Army,240 Turk St,San Francisco,CA,94102,37.782938,-122.413133,2018-03-01,100.0,
1015,4037,EDINBURGH CASTLE PUB,950 GEARY St,San Francisco,CA,94109,37.786059,-122.418952,2018-03-01,98.0,Low Risk
1016,33710,Phil'z Coffee,3101 24th St,San Francisco,CA,94110,37.752455,-122.41411599999999,2018-03-01,96.0,Low Risk
1017,3631,NOC NOC,557 HAIGHT St,San Francisco,CA,94117,37.771964000000004,-122.43133600000002,2018-03-01,90.0,Low Risk
1018,3286,Super Burrito,1200 Polk St,San Francisco,CA,94109,37.787997999999995,-122.42011699999999,2018-03-01,87.0,High Risk
1019,19403,Starbucks,499 Bay St,San Francisco,CA,94133,37.805493,-122.41440700000001,2018-03-02,94.0,Moderate Risk
1020,5272,PAN-O-RAMA,500 FLORIDA St,San Francisco,CA,94110,37.762921,-122.411254,2018-03-02,100.0,
1021,65283,Subway,147 Mason St,San Francisco,CA,94102,37.784884000000005,-122.409425,2018-03-02,90.0,Moderate Risk
1022,71286,21 Taste House,1109 Ocean Ave,San Francisco,CA,94112,37.723461,-122.454226,2018-03-02,90.0,Low Risk
1023,68955,Ghirardelli Chocolate,845 Market St Suite 014,San Francisco,CA,94103,37.784848,-122.406892,2018-03-02,94.0,Low Risk
1024,59577,Pasta Moto of San Francisco Centre LLC,845 Market St FE6,San Francisco,CA,94103,37.784848,-122.406892,2018-03-02,85.0,High Risk
1025,1398,YUMMA'S MED GRILL,721 IRVING St,San Francisco,CA,94122,37.764053000000004,-122.46553899999999,2018-03-02,88.0,Low Risk
1026,68152,State Bird Provisions,1529 FILLMORE St,San Francisco,CA,94115,37.783704,-122.432824,2018-03-05,93.0,High Risk
1027,33564,Happy Shabu Shabu,1401 Fillmore St,San Francisco,CA,94115,37.782379999999996,-122.432592,2018-03-05,94.0,Low Risk
1028,34743,Rotee Express,180 HOWARD St,San Francisco,CA,94105,37.790863,-122.39315900000001,2018-03-05,100.0,
1029,1949,PLUTO'S,627 IRVING St,San Francisco,CA,94122,37.764083,-122.46471000000001,2018-03-05,89.0,Moderate Risk
1030,60628,Phillies,932 GENEVA Ave,San Francisco,CA,94112,37.716165000000004,-122.440572,2018-03-05,94.0,Moderate Risk
1031,2970,Good Earth Cafe,835 Kearny St,San Francisco,CA,94108,37.795844,-122.40509399999999,2018-03-05,96.0,Low Risk
1032,28206,Westfield Food Court Scullery,845 Market St Scullery (LL),San Francisco,CA,94103,37.784679,-122.40706100000001,2018-03-05,90.0,Low Risk
1033,505,Quickly,5301 MISSION St,San Francisco,CA,94112,37.714458,-122.44277,2018-03-05,90.0,Low Risk
1034,65554,Kobe Bento,901 Kearny St,San Francisco,CA,94133,37.796463,-122.405224,2018-03-05,92.0,Low Risk
1035,69849,Darren's Cafe,2731 Taylor St,San Francisco,CA,94133,37.807584000000006,-122.41573999999999,2018-03-05,94.0,Low Risk
1036,251,BEANERY INC.,602 Irving St,San Francisco,CA,94122,37.764148,-122.46439099999999,2018-03-06,98.0,Low Risk
1037,68018,Cafeto Coffee Shop,111 Richland Ave,San Francisco,CA,94110,37.736078000000006,-122.424108,2018-03-06,96.0,Moderate Risk
1038,65111,Cafe Fiore,3599 24th St,San Francisco,CA,94110,37.751951,-122.422827,2018-03-06,84.0,Moderate Risk
1039,4874,JUMP START COFFEE & GROCERY,1192 GUERRERO St,San Francisco,CA,94110,37.752117999999996,-122.42291399999999,2018-03-06,86.0,Low Risk
1040,34910,Piccolo Italia Pizza,799 O'Farrell St,San Francisco,CA,94109,37.785121000000004,-122.417854,2018-03-06,92.0,Low Risk
1041,35702,MENKEE WONTON,1701 Noriega St,San Francisco,CA,94122,37.753954,-122.481866,2018-03-06,61.0,Low Risk
1042,14071,SUBWAY #30196,700 04th St,San Francisco,CA,94107,37.776858000000004,-122.394729,2018-03-07,92.0,Moderate Risk
1043,691,MARINA SUBMARINE,2299 UNION St,San Francisco,CA,94123,37.796893,-122.436847,2018-03-07,92.0,Moderate Risk
1044,3190,NORIEGA TERIYAKI HOUSE,1755 NORIEGA St,San Francisco,CA,94122,37.753953,-122.482629,2018-03-07,81.0,High Risk
1045,11289,STARBUCKS,280 KING STREET,San Francisco,CA,94107,37.776804999999996,-122.39378899999998,2018-03-07,90.0,Low Risk
1046,4716,MICHAELIS WINE & SPIRITS,2198 UNION St,San Francisco,CA,94123,37.797138000000004,-122.43533400000001,2018-03-07,87.0,Low Risk
1047,21143,Pazzia Restaurant,337 03rd St,San Francisco,CA,94107,37.783272,-122.398204,2018-03-07,92.0,Low Risk
1048,9156,MEXICO AU PARC,24 SOUTH PARK STREET,San Francisco,CA,94107,37.782218,-122.393423,2018-03-07,88.0,Low Risk
1049,34591,La Laguna,3906 03rd St,San Francisco,CA,94124,37.741752000000005,-122.388402,2018-03-07,92.0,Moderate Risk
1050,10227,The Napper Tandy,3200 24th St,San Francisco,CA,,37.752581,-122.416482,2018-03-07,83.0,Low Risk
1051,2818,STARBUCKS COFFEE #5486,36 02nd St,San Francisco,CA,94105,37.788727,-122.400798,2018-03-08,96.0,Low Risk
1052,5077,SEAKOR DELI,5957 GEARY Blvd,San Francisco,CA,94121,37.780054,-122.483181,2018-03-08,96.0,Moderate Risk
1053,34354,The Olympic Club Restaurant,524 Post St 2nd Floor,San Francisco,CA,94102,37.787978,-122.410904,2018-03-08,90.0,Moderate Risk
1054,281,PARMA RESTAURANT,3314 STEINER St,San Francisco,CA,94123,37.799807,-122.437649,2018-03-08,98.0,Low Risk
1055,36750,Peasant Pies,1039 IRVING St,San Francisco,CA,94122,37.763904,-122.469149,2018-03-08,96.0,Low Risk
1056,2862,Jasper's Corner Tap & Kitchen,401 Taylor St,San Francisco,CA,94102,37.786042,-122.41139199999999,2018-03-08,96.0,Moderate Risk
1057,18805,Terzo,3011 Steiner St,San Francisco,CA,94123,37.797144,-122.437224,2018-03-08,96.0,Moderate Risk
1058,34353,The Olympic Club Bar/Grill,524 Post St 1st Floor,San Francisco,CA,94102,37.787978,-122.410904,2018-03-08,90.0,Moderate Risk
1059,2810,Starbucks Coffee,222 Mason St,San Francisco,CA,94102,37.785647999999995,-122.409497,2018-03-08,94.0,Low Risk
